"","pair_id","time_utc","insert_time","travel_time","time","time_adjusted","id","speed","datetime","traveltime"
"1161",10356,2013-09-27 10:20:00,"2013-09-27 14:20:00","363",2013-09-27 14:20:00,2013-09-27 14:20:00,14013,52.7,2014-09-26 10:20:00,355
"1162",10356,2013-09-27 10:35:00,"2013-09-27 14:35:00","363",2013-09-27 14:35:00,2013-09-27 14:35:00,14023,52.7,2014-09-26 10:35:00,355
"1163",10356,2013-09-27 10:50:00,"2013-09-27 14:50:00","337",2013-09-27 14:50:00,2013-09-27 14:50:00,14033,54.6,2014-09-26 10:50:00,343
"1164",10356,2013-09-27 11:05:00,"2013-09-27 15:05:00","337",2013-09-27 15:05:00,2013-09-27 15:05:00,14043,56.2,2014-09-26 11:05:00,333
"1165",10356,2013-09-27 11:20:00,"2013-09-27 15:20:00","337",2013-09-27 15:20:00,2013-09-27 15:20:00,14053,51.9,2014-09-26 11:20:00,361
"1166",10356,2013-09-27 11:35:00,"2013-09-27 15:35:00","337",2013-09-27 15:35:00,2013-09-27 15:35:00,14063,55.5,2014-09-26 11:35:00,337
"1167",10356,2013-09-27 11:50:00,"2013-09-27 15:50:00","337",2013-09-27 15:50:00,2013-09-27 15:50:00,14073,52.4,2014-09-26 11:50:00,357
"1168",10356,2013-09-27 12:05:00,"2013-09-27 16:05:00","333",2013-09-27 16:05:00,2013-09-27 16:05:00,14083,53.3,2014-09-26 12:05:00,351
"1169",10356,2013-09-27 12:20:00,"2013-09-27 16:20:00","337",2013-09-27 16:20:00,2013-09-27 16:20:00,14093,56.2,2014-09-26 12:20:00,333
"1170",10356,2013-09-27 12:35:00,"2013-09-27 16:35:00","337",2013-09-27 16:35:00,2013-09-27 16:35:00,14103,53.2,2014-09-26 12:35:00,352
"1171",10356,2013-09-27 12:50:00,"2013-09-27 16:50:00","366",2013-09-27 16:50:00,2013-09-27 16:50:00,14113,55.1,2014-09-26 12:50:00,340
"1172",10356,2013-09-27 13:05:00,"2013-09-27 17:05:00","354",2013-09-27 17:05:00,2013-09-27 17:05:00,14123,53.2,2014-09-26 13:05:00,352
"1173",10356,2013-09-27 13:20:00,"2013-09-27 17:20:00","324",2013-09-27 17:20:00,2013-09-27 17:20:00,14133,54.1,2014-09-26 13:20:00,346
"1174",10356,2013-09-27 13:35:00,"2013-09-27 17:35:00","344",2013-09-27 17:35:00,2013-09-27 17:35:00,14143,54.9,2014-09-26 13:35:00,341
"1175",10356,2013-09-27 13:50:00,"2013-09-27 17:50:00","345",2013-09-27 17:50:00,2013-09-27 17:50:00,14153,52.1,2014-09-26 13:50:00,359
"1176",10356,2013-09-27 14:05:00,"2013-09-27 18:05:00","341",2013-09-27 18:05:00,2013-09-27 18:05:00,14163,53.3,2014-09-26 14:05:00,351
"1177",10356,2013-09-27 14:20:00,"2013-09-27 18:20:00","353",2013-09-27 18:20:00,2013-09-27 18:20:00,14173,51.3,2014-09-26 14:20:00,365
"1178",10356,2013-09-27 14:35:00,"2013-09-27 18:35:00","371",2013-09-27 18:35:00,2013-09-27 18:35:00,14183,52.1,2014-09-26 14:35:00,359
"1179",10356,2013-09-27 14:50:00,"2013-09-27 18:50:00","369",2013-09-27 18:50:00,2013-09-27 18:50:00,14193,53,2014-09-26 14:50:00,353
"1180",10356,2013-09-27 15:05:00,"2013-09-27 19:05:00","344",2013-09-27 19:05:00,2013-09-27 19:05:00,14203,53.6,2014-09-26 15:05:00,349
"1181",10356,2013-09-27 15:20:00,"2013-09-27 19:20:00","423",2013-09-27 19:20:00,2013-09-27 19:20:00,14213,52.1,2014-09-26 15:20:00,359
"1182",10356,2013-09-27 15:35:00,"2013-09-27 19:35:00","389",2013-09-27 19:35:00,2013-09-27 19:35:00,14223,44.3,2014-09-26 15:35:00,423
"1183",10356,2013-09-27 16:05:00,"2013-09-27 20:05:00","530",2013-09-27 20:05:00,2013-09-27 20:05:00,14243,44.2,2014-09-26 16:05:00,424
"1184",10356,2013-09-27 16:20:00,"2013-09-27 20:20:00","546",2013-09-27 20:20:00,2013-09-27 20:20:00,14253,48.8,2014-09-26 16:20:00,384
"1185",10356,2013-09-27 16:35:00,"2013-09-27 20:35:00","584",2013-09-27 20:35:00,2013-09-27 20:35:00,14263,48.8,2014-09-26 16:35:00,384
"1186",10356,2013-09-27 16:50:00,"2013-09-27 20:50:00","653",2013-09-27 20:50:00,2013-09-27 20:50:00,14273,36.4,2014-09-26 16:50:00,514
"1187",10356,2013-09-27 17:05:00,"2013-09-27 21:05:00","747",2013-09-27 21:05:00,2013-09-27 21:05:00,14283,29.9,2014-09-26 17:05:00,626.999
"1188",10356,2013-09-27 17:20:00,"2013-09-27 21:20:00","765",2013-09-27 21:20:00,2013-09-27 21:20:00,14293,30.3,2014-09-26 17:20:00,617.999
"1189",10356,2013-09-27 17:35:00,"2013-09-27 21:35:00","756",2013-09-27 21:35:00,2013-09-27 21:35:00,14303,53.5,2014-09-26 17:35:00,350
"1190",10356,2013-09-27 17:50:00,"2013-09-27 21:50:00","752",2013-09-27 21:50:00,2013-09-27 21:50:00,14313,51.4,2014-09-26 17:50:00,364
"1191",10356,2013-09-27 18:05:00,"2013-09-27 22:05:00","740",2013-09-27 22:05:00,2013-09-27 22:05:00,14323,44.6,2014-09-26 18:05:00,420
"1192",10356,2013-09-27 18:20:00,"2013-09-27 22:20:00","591",2013-09-27 22:20:00,2013-09-27 22:20:00,14333,44.2,2014-09-26 18:20:00,424
"1193",10356,2013-09-27 18:35:00,"2013-09-27 22:35:00","443",2013-09-27 22:35:00,2013-09-27 22:35:00,14343,34,2014-09-26 18:35:00,549.999
"1194",10356,2013-09-27 18:50:00,"2013-09-27 22:50:00","323",2013-09-27 22:50:00,2013-09-27 22:50:00,14353,35,2014-09-26 18:50:00,534.999
"1195",10356,2013-09-27 19:05:00,"2013-09-27 23:05:00","334",2013-09-27 23:05:00,2013-09-27 23:05:00,14363,39.4,2014-09-26 19:05:00,475
"1196",10356,2013-09-27 19:20:00,"2013-09-27 23:20:00","379",2013-09-27 23:20:00,2013-09-27 23:20:00,14373,41.3,2014-09-26 19:20:00,453
"1197",10356,2013-09-27 19:35:00,"2013-09-27 23:35:00","363",2013-09-27 23:35:00,2013-09-27 23:35:00,14383,52.7,2014-09-26 19:35:00,355
"1198",10356,2013-09-27 19:50:00,"2013-09-27 23:50:00","341",2013-09-27 23:50:00,2013-09-27 23:50:00,14393,52.1,2014-09-26 19:50:00,359
"1199",10356,2013-09-27 20:05:00,"2013-09-28 00:05:00","321",2013-09-28 00:05:00,2013-09-28 00:05:00,14403,51.6,2014-09-26 20:05:00,363
"1200",10356,2013-09-27 20:20:00,"2013-09-28 00:20:00","360",2013-09-28 00:20:00,2013-09-28 00:20:00,14413,52.4,2014-09-26 20:20:00,357
"1201",10356,2013-09-27 20:35:00,"2013-09-28 00:35:00","340",2013-09-28 00:35:00,2013-09-28 00:35:00,14423,56.6,2014-09-26 20:35:00,331
"1202",10356,2013-09-27 20:50:00,"2013-09-28 00:50:00","342",2013-09-28 00:50:00,2013-09-28 00:50:00,14433,53.3,2014-09-26 20:50:00,351
"1203",10356,2013-09-27 21:05:00,"2013-09-28 01:05:00","362",2013-09-28 01:05:00,2013-09-28 01:05:00,14443,50.7,2014-09-26 21:05:00,369
"1204",10356,2013-09-27 21:20:00,"2013-09-28 01:20:00","340",2013-09-28 01:20:00,2013-09-28 01:20:00,14453,48.9,2014-09-26 21:20:00,383
"1205",10356,2013-09-27 21:35:00,"2013-09-28 01:35:00","332",2013-09-28 01:35:00,2013-09-28 01:35:00,14463,43.2,2014-09-26 21:35:00,433
"1206",10356,2013-09-27 21:50:00,"2013-09-28 01:50:00","326",2013-09-28 01:50:00,2013-09-28 01:50:00,14473,17.2,2014-09-26 21:50:00,1089
"1207",10356,2013-09-27 22:05:00,"2013-09-28 02:05:00","345",2013-09-28 02:05:00,2013-09-28 02:05:00,14483,12.7,2014-09-26 22:05:00,1471
"1208",10356,2013-09-27 22:20:00,"2013-09-28 02:20:00","335",2013-09-28 02:20:00,2013-09-28 02:20:00,14493,9.9,2014-09-26 22:20:00,1887
"1209",10356,2013-09-27 22:35:00,"2013-09-28 02:35:00","335",2013-09-28 02:35:00,2013-09-28 02:35:00,14503,8.7,2014-09-26 22:35:00,2159.99
"1210",10356,2013-09-27 22:50:00,"2013-09-28 02:50:00","363",2013-09-28 02:50:00,2013-09-28 02:50:00,14513,7.6,2014-09-26 22:50:00,2475.99
"1211",10356,2013-09-27 23:05:00,"2013-09-28 03:05:00","353",2013-09-28 03:05:00,2013-09-28 03:05:00,14523,7.6,2014-09-26 23:05:00,2474
"1212",10356,2013-09-27 23:20:00,"2013-09-28 03:20:00","345",2013-09-28 03:20:00,2013-09-28 03:20:00,14533,7,2014-09-26 23:20:00,2685.99
"1213",10356,2013-09-27 23:35:00,"2013-09-28 03:35:00","351",2013-09-28 03:35:00,2013-09-28 03:35:00,14543,6.8,2014-09-26 23:35:00,2752.01
"1214",10356,2013-09-27 23:50:00,"2013-09-28 03:50:00","323",2013-09-28 03:50:00,2013-09-28 03:50:00,14553,5.6,2014-09-26 23:50:00,3349.98
"1215",10356,2013-09-28 00:05:00,"2013-09-28 04:05:00","333",2013-09-28 04:05:00,2013-09-28 04:05:00,14563,5.7,2014-09-27 00:05:00,3260.02
"1216",10357,2013-09-15 00:05:00,"2013-09-15 04:05:00","146",2013-09-15 04:05:00,2013-09-15 04:05:00,2321,65,2014-09-14 00:05:00,144
"1217",10357,2013-09-15 00:20:00,"2013-09-15 04:20:00","142",2013-09-15 04:20:00,2013-09-15 04:20:00,2331,62.4,2014-09-14 00:20:00,150
"1218",10357,2013-09-15 00:35:00,"2013-09-15 04:35:00","129",2013-09-15 04:35:00,2013-09-15 04:35:00,2341,64.6,2014-09-14 00:35:00,145
"1219",10357,2013-09-15 00:50:00,"2013-09-15 04:50:00","139",2013-09-15 04:50:00,2013-09-15 04:50:00,2351,62,2014-09-14 00:50:00,151
"1220",10357,2013-09-15 01:05:00,"2013-09-15 05:05:00","143",2013-09-15 05:05:00,2013-09-15 05:05:00,2361,64.1,2014-09-14 01:05:00,146
"1221",10357,2013-09-15 01:20:00,"2013-09-15 05:20:00","137",2013-09-15 05:20:00,2013-09-15 05:20:00,2371,65.9,2014-09-14 01:20:00,142
"1222",10357,2013-09-15 01:35:00,"2013-09-15 05:35:00","149",2013-09-15 05:35:00,2013-09-15 05:35:00,2381,64.1,2014-09-14 01:35:00,146
"1223",10357,2013-09-15 01:50:00,"2013-09-15 05:50:00","133",2013-09-15 05:50:00,2013-09-15 05:50:00,2391,64.1,2014-09-14 01:50:00,146
"1224",10357,2013-09-15 02:05:00,"2013-09-15 06:05:00","143",2013-09-15 06:05:00,2013-09-15 06:05:00,2401,63.7,2014-09-14 02:05:00,147
"1225",10357,2013-09-15 02:20:00,"2013-09-15 06:20:00","141",2013-09-15 06:20:00,2013-09-15 06:20:00,2411,60,2014-09-14 02:20:00,156
"1226",10357,2013-09-15 02:35:00,"2013-09-15 06:35:00","145",2013-09-15 06:35:00,2013-09-15 06:35:00,2421,65,2014-09-14 02:35:00,144
"1227",10357,2013-09-15 02:50:00,"2013-09-15 06:50:00","137",2013-09-15 06:50:00,2013-09-15 06:50:00,2431,60.4,2014-09-14 02:50:00,155
"1228",10357,2013-09-15 03:05:00,"2013-09-15 07:05:00","137",2013-09-15 07:05:00,2013-09-15 07:05:00,2441,58.9,2014-09-14 03:05:00,159
"1229",10357,2013-09-15 03:20:00,"2013-09-15 07:20:00","139",2013-09-15 07:20:00,2013-09-15 07:20:00,2451,67.3,2014-09-14 03:20:00,139
"1230",10357,2013-09-15 03:35:00,"2013-09-15 07:35:00","139",2013-09-15 07:35:00,2013-09-15 07:35:00,2461,62,2014-09-14 03:35:00,151
"1231",10357,2013-09-15 03:50:00,"2013-09-15 07:50:00","139",2013-09-15 07:50:00,2013-09-15 07:50:00,2471,60.4,2014-09-14 03:50:00,155
"1232",10357,2013-09-15 04:05:00,"2013-09-15 08:05:00","139",2013-09-15 08:05:00,2013-09-15 08:05:00,2481,67.3,2014-09-14 04:05:00,139
"1233",10357,2013-09-15 04:20:00,"2013-09-15 08:20:00","139",2013-09-15 08:20:00,2013-09-15 08:20:00,2491,67.3,2014-09-14 04:20:00,139
"1234",10357,2013-09-15 04:35:00,"2013-09-15 08:35:00","135",2013-09-15 08:35:00,2013-09-15 08:35:00,2501,62,2014-09-14 04:35:00,151
"1235",10357,2013-09-15 04:50:00,"2013-09-15 08:50:00","147",2013-09-15 08:50:00,2013-09-15 08:50:00,2511,62,2014-09-14 04:50:00,151
"1236",10357,2013-09-15 05:05:00,"2013-09-15 09:05:00","147",2013-09-15 09:05:00,2013-09-15 09:05:00,2521,65.5,2014-09-14 05:05:00,143
"1237",10357,2013-09-15 05:20:00,"2013-09-15 09:20:00","147",2013-09-15 09:20:00,2013-09-15 09:20:00,2531,67.3,2014-09-14 05:20:00,139
"1238",10357,2013-09-15 05:35:00,"2013-09-15 09:35:00","147",2013-09-15 09:35:00,2013-09-15 09:35:00,2541,66.4,2014-09-14 05:35:00,141
"1239",10357,2013-09-15 05:50:00,"2013-09-15 09:50:00","149",2013-09-15 09:50:00,2013-09-15 09:50:00,2551,66.4,2014-09-14 05:50:00,141
"1240",10357,2013-09-15 06:05:00,"2013-09-15 10:05:00","153",2013-09-15 10:05:00,2013-09-15 10:05:00,2561,65.5,2014-09-14 06:05:00,143
"1241",10357,2013-09-15 06:20:00,"2013-09-15 10:20:00","147",2013-09-15 10:20:00,2013-09-15 10:20:00,2571,62.8,2014-09-14 06:20:00,149
"1242",10357,2013-09-15 06:35:00,"2013-09-15 10:35:00","125",2013-09-15 10:35:00,2013-09-15 10:35:00,2581,72.6,2014-09-14 06:35:00,129
"1243",10357,2013-09-15 06:50:00,"2013-09-15 10:50:00","127",2013-09-15 10:50:00,2013-09-15 10:50:00,2591,69.3,2014-09-14 06:50:00,135
"1244",10357,2013-09-15 07:05:00,"2013-09-15 11:05:00","131",2013-09-15 11:05:00,2013-09-15 11:05:00,2601,71.5,2014-09-14 07:05:00,131
"1245",10357,2013-09-15 07:20:00,"2013-09-15 11:20:00","133",2013-09-15 11:20:00,2013-09-15 11:20:00,2611,69.3,2014-09-14 07:20:00,135
"1246",10357,2013-09-15 07:35:00,"2013-09-15 11:35:00","143",2013-09-15 11:35:00,2013-09-15 11:35:00,2621,69.3,2014-09-14 07:35:00,135
"1247",10357,2013-09-15 07:50:00,"2013-09-15 11:50:00","135",2013-09-15 11:50:00,2013-09-15 11:50:00,2631,66.4,2014-09-14 07:50:00,141
"1248",10357,2013-09-15 08:05:00,"2013-09-15 12:05:00","141",2013-09-15 12:05:00,2013-09-15 12:05:00,2641,70.4,2014-09-14 08:05:00,133
"1249",10357,2013-09-15 08:20:00,"2013-09-15 12:20:00","137",2013-09-15 12:20:00,2013-09-15 12:20:00,2651,66.4,2014-09-14 08:20:00,141
"1250",10357,2013-09-15 08:35:00,"2013-09-15 12:35:00","135",2013-09-15 12:35:00,2013-09-15 12:35:00,2661,68.3,2014-09-14 08:35:00,137
"1251",10357,2013-09-15 08:50:00,"2013-09-15 12:50:00","143",2013-09-15 12:50:00,2013-09-15 12:50:00,2671,70.4,2014-09-14 08:50:00,133
"1252",10357,2013-09-15 09:05:00,"2013-09-15 13:05:00","147",2013-09-15 13:05:00,2013-09-15 13:05:00,2681,68.3,2014-09-14 09:05:00,137
"1253",10357,2013-09-15 09:20:00,"2013-09-15 13:20:00","126",2013-09-15 13:20:00,2013-09-15 13:20:00,2691,69.3,2014-09-14 09:20:00,135
"1254",10357,2013-09-15 09:35:00,"2013-09-15 13:35:00","134",2013-09-15 13:35:00,2013-09-15 13:35:00,2701,73.7,2014-09-14 09:35:00,127
"1255",10357,2013-09-15 09:50:00,"2013-09-15 13:50:00","142",2013-09-15 13:50:00,2013-09-15 13:50:00,2711,69.3,2014-09-14 09:50:00,135
"1256",10357,2013-09-15 10:05:00,"2013-09-15 14:05:00","135",2013-09-15 14:05:00,2013-09-15 14:05:00,2721,66.9,2014-09-14 10:05:00,140
"1257",10357,2013-09-15 10:20:00,"2013-09-15 14:20:00","141",2013-09-15 14:20:00,2013-09-15 14:20:00,2731,69.9,2014-09-14 10:20:00,134
"1258",10357,2013-09-15 10:35:00,"2013-09-15 14:35:00","138",2013-09-15 14:35:00,2013-09-15 14:35:00,2741,73.1,2014-09-14 10:35:00,128
"1259",10357,2013-09-15 10:50:00,"2013-09-15 14:50:00","141",2013-09-15 14:50:00,2013-09-15 14:50:00,2751,72,2014-09-14 10:50:00,130
"1260",10357,2013-09-15 11:05:00,"2013-09-15 15:05:00","137",2013-09-15 15:05:00,2013-09-15 15:05:00,2761,68.8,2014-09-14 11:05:00,136
"1261",10357,2013-09-15 11:20:00,"2013-09-15 15:20:00","140",2013-09-15 15:20:00,2013-09-15 15:20:00,2771,68.8,2014-09-14 11:20:00,136
"1262",10357,2013-09-15 11:35:00,"2013-09-15 15:35:00","131",2013-09-15 15:35:00,2013-09-15 15:35:00,2781,67.3,2014-09-14 11:35:00,139
"1263",10357,2013-09-15 11:50:00,"2013-09-15 15:50:00","139",2013-09-15 15:50:00,2013-09-15 15:50:00,2791,71.5,2014-09-14 11:50:00,131
"1264",10357,2013-09-15 12:05:00,"2013-09-15 16:05:00","139",2013-09-15 16:05:00,2013-09-15 16:05:00,2801,67.3,2014-09-14 12:05:00,139
"1265",10357,2013-09-15 12:20:00,"2013-09-15 16:20:00","131",2013-09-15 16:20:00,2013-09-15 16:20:00,2811,73.7,2014-09-14 12:20:00,127
"1266",10357,2013-09-15 12:35:00,"2013-09-15 16:35:00","127",2013-09-15 16:35:00,2013-09-15 16:35:00,2821,69.3,2014-09-14 12:35:00,135
"1267",10357,2013-09-15 12:50:00,"2013-09-15 16:50:00","134",2013-09-15 16:50:00,2013-09-15 16:50:00,2831,67.3,2014-09-14 12:50:00,139
"1268",10357,2013-09-15 13:05:00,"2013-09-15 17:05:00","138",2013-09-15 17:05:00,2013-09-15 17:05:00,2841,65.5,2014-09-14 13:05:00,143
"1269",10357,2013-09-15 13:20:00,"2013-09-15 17:20:00","138",2013-09-15 17:20:00,2013-09-15 17:20:00,2851,71.5,2014-09-14 13:20:00,131
"1270",10357,2013-09-15 13:35:00,"2013-09-15 17:35:00","132",2013-09-15 17:35:00,2013-09-15 17:35:00,2861,71.5,2014-09-14 13:35:00,131
"1271",10357,2013-09-15 13:50:00,"2013-09-15 17:50:00","143",2013-09-15 17:50:00,2013-09-15 17:50:00,2871,71.5,2014-09-14 13:50:00,131
"1272",10357,2013-09-15 14:05:00,"2013-09-15 18:05:00","141",2013-09-15 18:05:00,2013-09-15 18:05:00,2881,72.6,2014-09-14 14:05:00,129
"1273",10357,2013-09-15 14:20:00,"2013-09-15 18:20:00","145",2013-09-15 18:20:00,2013-09-15 18:20:00,2891,68.3,2014-09-14 14:20:00,137
"1274",10357,2013-09-15 14:35:00,"2013-09-15 18:35:00","133",2013-09-15 18:35:00,2013-09-15 18:35:00,2901,66.4,2014-09-14 14:35:00,141
"1275",10357,2013-09-15 14:50:00,"2013-09-15 18:50:00","143",2013-09-15 18:50:00,2013-09-15 18:50:00,2911,68.8,2014-09-14 14:50:00,136
"1276",10357,2013-09-15 15:05:00,"2013-09-15 19:05:00","139",2013-09-15 19:05:00,2013-09-15 19:05:00,2921,67.3,2014-09-14 15:05:00,139
"1277",10357,2013-09-15 15:20:00,"2013-09-15 19:20:00","139",2013-09-15 19:20:00,2013-09-15 19:20:00,2931,66.4,2014-09-14 15:20:00,141
"1278",10357,2013-09-15 15:35:00,"2013-09-15 19:35:00","135",2013-09-15 19:35:00,2013-09-15 19:35:00,2941,65.9,2014-09-14 15:35:00,142
"1279",10357,2013-09-15 15:50:00,"2013-09-15 19:50:00","136",2013-09-15 19:50:00,2013-09-15 19:50:00,2951,72,2014-09-14 15:50:00,130
"1280",10357,2013-09-15 16:05:00,"2013-09-15 20:05:00","128",2013-09-15 20:05:00,2013-09-15 20:05:00,2961,68.3,2014-09-14 16:05:00,137
"1281",10357,2013-09-15 16:20:00,"2013-09-15 20:20:00","132",2013-09-15 20:20:00,2013-09-15 20:20:00,2971,67.3,2014-09-14 16:20:00,139
"1282",10357,2013-09-15 16:35:00,"2013-09-15 20:35:00","131",2013-09-15 20:35:00,2013-09-15 20:35:00,2981,70.4,2014-09-14 16:35:00,133
"1283",10357,2013-09-15 16:50:00,"2013-09-15 20:50:00","131",2013-09-15 20:50:00,2013-09-15 20:50:00,2991,63.7,2014-09-14 16:50:00,147
"1284",10357,2013-09-15 17:05:00,"2013-09-15 21:05:00","145",2013-09-15 21:05:00,2013-09-15 21:05:00,3001,65.5,2014-09-14 17:05:00,143
"1285",10357,2013-09-15 17:20:00,"2013-09-15 21:20:00","143",2013-09-15 21:20:00,2013-09-15 21:20:00,3011,67.3,2014-09-14 17:20:00,139
"1286",10357,2013-09-15 17:35:00,"2013-09-15 21:35:00","139",2013-09-15 21:35:00,2013-09-15 21:35:00,3021,67.3,2014-09-14 17:35:00,139
"1287",10357,2013-09-15 17:50:00,"2013-09-15 21:50:00","134",2013-09-15 21:50:00,2013-09-15 21:50:00,3031,67.3,2014-09-14 17:50:00,139
"1288",10357,2013-09-15 18:05:00,"2013-09-15 22:05:00","138",2013-09-15 22:05:00,2013-09-15 22:05:00,3041,69.3,2014-09-14 18:05:00,135
"1289",10357,2013-09-15 18:20:00,"2013-09-15 22:20:00","132",2013-09-15 22:20:00,2013-09-15 22:20:00,3051,69.3,2014-09-14 18:20:00,135
"1290",10357,2013-09-15 18:35:00,"2013-09-15 22:35:00","144",2013-09-15 22:35:00,2013-09-15 22:35:00,3061,68.3,2014-09-14 18:35:00,137
"1291",10357,2013-09-15 18:50:00,"2013-09-15 22:50:00","136",2013-09-15 22:50:00,2013-09-15 22:50:00,3071,65.5,2014-09-14 18:50:00,143
"1292",10357,2013-09-15 19:05:00,"2013-09-15 23:05:00","134",2013-09-15 23:05:00,2013-09-15 23:05:00,3081,66.4,2014-09-14 19:05:00,141
"1293",10357,2013-09-15 19:20:00,"2013-09-15 23:20:00","142",2013-09-15 23:20:00,2013-09-15 23:20:00,3091,69.3,2014-09-14 19:20:00,135
"1294",10357,2013-09-15 19:35:00,"2013-09-15 23:35:00","140",2013-09-15 23:35:00,2013-09-15 23:35:00,3101,70.4,2014-09-14 19:35:00,133
"1295",10357,2013-09-15 19:50:00,"2013-09-15 23:50:00","149",2013-09-15 23:50:00,2013-09-15 23:50:00,3111,65.5,2014-09-14 19:50:00,143
"1296",10357,2013-09-15 20:05:00,"2013-09-16 00:05:00","149",2013-09-16 00:05:00,2013-09-16 00:05:00,3121,66.4,2014-09-14 20:05:00,141
"1297",10357,2013-09-15 20:20:00,"2013-09-16 00:20:00","133",2013-09-16 00:20:00,2013-09-16 00:20:00,3131,65.5,2014-09-14 20:20:00,143
"1298",10357,2013-09-15 20:35:00,"2013-09-16 00:35:00","145",2013-09-16 00:35:00,2013-09-16 00:35:00,3141,67.3,2014-09-14 20:35:00,139
"1299",10357,2013-09-15 20:50:00,"2013-09-16 00:50:00","137",2013-09-16 00:50:00,2013-09-16 00:50:00,3151,65.5,2014-09-14 20:50:00,143
"1300",10357,2013-09-15 21:05:00,"2013-09-16 01:05:00","144",2013-09-16 01:05:00,2013-09-16 01:05:00,3161,68.3,2014-09-14 21:05:00,137
"1301",10357,2013-09-15 21:20:00,"2013-09-16 01:20:00","134",2013-09-16 01:20:00,2013-09-16 01:20:00,3171,70.4,2014-09-14 21:20:00,133
"1302",10357,2013-09-15 21:35:00,"2013-09-16 01:35:00","134",2013-09-16 01:35:00,2013-09-16 01:35:00,3181,66.4,2014-09-14 21:35:00,141
"1303",10357,2013-09-15 21:50:00,"2013-09-16 01:50:00","138",2013-09-16 01:50:00,2013-09-16 01:50:00,3191,66.4,2014-09-14 21:50:00,141
"1304",10357,2013-09-15 22:05:00,"2013-09-16 02:05:00","144",2013-09-16 02:05:00,2013-09-16 02:05:00,3201,69.3,2014-09-14 22:05:00,135
"1305",10357,2013-09-15 22:20:00,"2013-09-16 02:20:00","147",2013-09-16 02:20:00,2013-09-16 02:20:00,3211,65,2014-09-14 22:20:00,144
"1306",10357,2013-09-15 22:35:00,"2013-09-16 02:35:00","143",2013-09-16 02:35:00,2013-09-16 02:35:00,3221,69.9,2014-09-14 22:35:00,134
"1307",10357,2013-09-15 22:50:00,"2013-09-16 02:50:00","148",2013-09-16 02:50:00,2013-09-16 02:50:00,3231,64.1,2014-09-14 22:50:00,146
"1308",10357,2013-09-15 23:05:00,"2013-09-16 03:05:00","134",2013-09-16 03:05:00,2013-09-16 03:05:00,3241,64.1,2014-09-14 23:05:00,146
"1309",10357,2013-09-15 23:20:00,"2013-09-16 03:20:00","142",2013-09-16 03:20:00,2013-09-16 03:20:00,3251,68.8,2014-09-14 23:20:00,136
"1310",10357,2013-09-15 23:35:00,"2013-09-16 03:35:00","134",2013-09-16 03:35:00,2013-09-16 03:35:00,3261,70.9,2014-09-14 23:35:00,132
"1311",10357,2013-09-15 23:50:00,"2013-09-16 03:50:00","134",2013-09-16 03:50:00,2013-09-16 03:50:00,3271,62,2014-09-14 23:50:00,151
"1312",10357,2013-09-16 00:05:00,"2013-09-16 04:05:00","138",2013-09-16 04:05:00,2013-09-16 04:05:00,3281,63.7,2014-09-15 00:05:00,147
"1313",10357,2013-09-16 00:20:00,"2013-09-16 04:20:00","134",2013-09-16 04:20:00,2013-09-16 04:20:00,3291,65.5,2014-09-15 00:20:00,143
"1314",10357,2013-09-16 00:35:00,"2013-09-16 04:35:00","144",2013-09-16 04:35:00,2013-09-16 04:35:00,3301,67.3,2014-09-15 00:35:00,139
"1315",10357,2013-09-16 00:50:00,"2013-09-16 04:50:00","146",2013-09-16 04:50:00,2013-09-16 04:50:00,3311,64.6,2014-09-15 00:50:00,145
"1316",10357,2013-09-16 01:05:00,"2013-09-16 05:05:00","140",2013-09-16 05:05:00,2013-09-16 05:05:00,3321,68.8,2014-09-15 01:05:00,136
"1317",10357,2013-09-16 01:20:00,"2013-09-16 05:20:00","138",2013-09-16 05:20:00,2013-09-16 05:20:00,3331,69.9,2014-09-15 01:20:00,134
"1318",10357,2013-09-16 01:35:00,"2013-09-16 05:35:00","139",2013-09-16 05:35:00,2013-09-16 05:35:00,3341,64.1,2014-09-15 01:35:00,146
"1319",10357,2013-09-16 01:50:00,"2013-09-16 05:50:00","143",2013-09-16 05:50:00,2013-09-16 05:50:00,3351,65,2014-09-15 01:50:00,144
"1320",10357,2013-09-16 02:05:00,"2013-09-16 06:05:00","141",2013-09-16 06:05:00,2013-09-16 06:05:00,3361,64.1,2014-09-15 02:05:00,146
"1321",10357,2013-09-16 02:20:00,"2013-09-16 06:20:00","143",2013-09-16 06:20:00,2013-09-16 06:20:00,3371,62.4,2014-09-15 02:20:00,150
"1322",10357,2013-09-16 02:35:00,"2013-09-16 06:35:00","145",2013-09-16 06:35:00,2013-09-16 06:35:00,3381,66.9,2014-09-15 02:35:00,140
"1323",10357,2013-09-16 02:50:00,"2013-09-16 06:50:00","147",2013-09-16 06:50:00,2013-09-16 06:50:00,3391,67.8,2014-09-15 02:50:00,138
"1324",10357,2013-09-16 03:05:00,"2013-09-16 07:05:00","155",2013-09-16 07:05:00,2013-09-16 07:05:00,3401,67.8,2014-09-15 03:05:00,138
"1325",10357,2013-09-16 03:20:00,"2013-09-16 07:20:00","157",2013-09-16 07:20:00,2013-09-16 07:20:00,3411,61.6,2014-09-15 03:20:00,152
"1326",10357,2013-09-16 03:35:00,"2013-09-16 07:35:00","157",2013-09-16 07:35:00,2013-09-16 07:35:00,3421,66.9,2014-09-15 03:35:00,140
