pair_id,time_13,travel_13,speed,time_14,travel_14
10356,9/27/13 17:35,756,53.5,9/26/14 17:35,350
10356,9/27/13 17:50,752,51.4,9/26/14 17:50,364
10356,9/27/13 18:05,740,44.6,9/26/14 18:05,420
10356,9/27/13 18:20,591,44.2,9/26/14 18:20,424
10356,9/27/13 18:35,443,34,9/26/14 18:35,549.999
10356,9/27/13 18:50,323,35,9/26/14 18:50,534.999
10356,9/27/13 19:05,334,39.4,9/26/14 19:05,475
10356,9/27/13 19:20,379,41.3,9/26/14 19:20,453
10356,9/27/13 19:35,363,52.7,9/26/14 19:35,355
10356,9/27/13 19:50,341,52.1,9/26/14 19:50,359
10356,9/27/13 20:05,321,51.6,9/26/14 20:05,363
10356,9/27/13 20:20,360,52.4,9/26/14 20:20,357
10356,9/27/13 20:35,340,56.6,9/26/14 20:35,331
10356,9/27/13 20:50,342,53.3,9/26/14 20:50,351
10356,9/27/13 21:05,362,50.7,9/26/14 21:05,369
10356,9/27/13 21:20,340,48.9,9/26/14 21:20,383
10356,9/27/13 21:35,332,43.2,9/26/14 21:35,433
10356,9/27/13 21:50,326,17.2,9/26/14 21:50,1089
10356,9/27/13 22:05,345,12.7,9/26/14 22:05,1471
10356,9/27/13 22:20,335,9.9,9/26/14 22:20,1887
10356,9/27/13 22:35,335,8.7,9/26/14 22:35,2159.99
10356,9/27/13 22:50,363,7.6,9/26/14 22:50,2475.99
10356,9/27/13 23:05,353,7.6,9/26/14 23:05,2474
10356,9/27/13 23:20,345,7,9/26/14 23:20,2685.99
10356,9/27/13 23:35,351,6.8,9/26/14 23:35,2752.01
10356,9/27/13 23:50,323,5.6,9/26/14 23:50,3349.98
10356,9/28/13 0:05,333,5.7,9/27/14 0:05,3260.02
10357,9/15/13 0:05,146,65,9/14/14 0:05,144
10357,9/15/13 0:20,142,62.4,9/14/14 0:20,150
10357,9/15/13 0:35,129,64.6,9/14/14 0:35,145
10357,9/15/13 0:50,139,62,9/14/14 0:50,151
10357,9/15/13 1:05,143,64.1,9/14/14 1:05,146
10357,9/15/13 1:20,137,65.9,9/14/14 1:20,142
10357,9/15/13 1:35,149,64.1,9/14/14 1:35,146
10357,9/15/13 1:50,133,64.1,9/14/14 1:50,146
10357,9/15/13 2:05,143,63.7,9/14/14 2:05,147
10357,9/15/13 2:20,141,60,9/14/14 2:20,156
10357,9/15/13 2:35,145,65,9/14/14 2:35,144
10357,9/15/13 2:50,137,60.4,9/14/14 2:50,155
10357,9/15/13 3:05,137,58.9,9/14/14 3:05,159
10357,9/15/13 3:20,139,67.3,9/14/14 3:20,139
10357,9/15/13 3:35,139,62,9/14/14 3:35,151
10357,9/15/13 3:50,139,60.4,9/14/14 3:50,155
10357,9/15/13 4:05,139,67.3,9/14/14 4:05,139
10357,9/15/13 4:20,139,67.3,9/14/14 4:20,139
10357,9/15/13 4:35,135,62,9/14/14 4:35,151
10357,9/15/13 4:50,147,62,9/14/14 4:50,151
10357,9/15/13 5:05,147,65.5,9/14/14 5:05,143
10357,9/15/13 5:20,147,67.3,9/14/14 5:20,139
10357,9/15/13 5:35,147,66.4,9/14/14 5:35,141
10357,9/15/13 5:50,149,66.4,9/14/14 5:50,141
10357,9/15/13 6:05,153,65.5,9/14/14 6:05,143
10357,9/15/13 6:20,147,62.8,9/14/14 6:20,149
10357,9/15/13 6:35,125,72.6,9/14/14 6:35,129
10357,9/15/13 6:50,127,69.3,9/14/14 6:50,135
10357,9/15/13 7:05,131,71.5,9/14/14 7:05,131
10357,9/15/13 7:20,133,69.3,9/14/14 7:20,135
10357,9/15/13 7:35,143,69.3,9/14/14 7:35,135
10357,9/15/13 7:50,135,66.4,9/14/14 7:50,141
10357,9/15/13 8:05,141,70.4,9/14/14 8:05,133
10357,9/15/13 8:20,137,66.4,9/14/14 8:20,141
10357,9/15/13 8:35,135,68.3,9/14/14 8:35,137
10357,9/15/13 8:50,143,70.4,9/14/14 8:50,133
10357,9/15/13 9:05,147,68.3,9/14/14 9:05,137
10357,9/15/13 9:20,126,69.3,9/14/14 9:20,135
10357,9/15/13 9:35,134,73.7,9/14/14 9:35,127
10357,9/15/13 9:50,142,69.3,9/14/14 9:50,135
10357,9/15/13 10:05,135,66.9,9/14/14 10:05,140
10357,9/15/13 10:20,141,69.9,9/14/14 10:20,134
10357,9/15/13 10:35,138,73.1,9/14/14 10:35,128
10357,9/15/13 10:50,141,72,9/14/14 10:50,130
10357,9/15/13 11:05,137,68.8,9/14/14 11:05,136
10357,9/15/13 11:20,140,68.8,9/14/14 11:20,136
10357,9/15/13 11:35,131,67.3,9/14/14 11:35,139
10357,9/15/13 11:50,139,71.5,9/14/14 11:50,131
10357,9/15/13 12:05,139,67.3,9/14/14 12:05,139
10357,9/15/13 12:20,131,73.7,9/14/14 12:20,127
10357,9/15/13 12:35,127,69.3,9/14/14 12:35,135
10357,9/15/13 12:50,134,67.3,9/14/14 12:50,139
10357,9/15/13 13:05,138,65.5,9/14/14 13:05,143
10357,9/15/13 13:20,138,71.5,9/14/14 13:20,131
10357,9/15/13 13:35,132,71.5,9/14/14 13:35,131
10357,9/15/13 13:50,143,71.5,9/14/14 13:50,131
10357,9/15/13 14:05,141,72.6,9/14/14 14:05,129
10357,9/15/13 14:20,145,68.3,9/14/14 14:20,137
10357,9/15/13 14:35,133,66.4,9/14/14 14:35,141
10357,9/15/13 14:50,143,68.8,9/14/14 14:50,136
10357,9/15/13 15:05,139,67.3,9/14/14 15:05,139
10357,9/15/13 15:20,139,66.4,9/14/14 15:20,141
10357,9/15/13 15:35,135,65.9,9/14/14 15:35,142
10357,9/15/13 15:50,136,72,9/14/14 15:50,130
10357,9/15/13 16:05,128,68.3,9/14/14 16:05,137
10357,9/15/13 16:20,132,67.3,9/14/14 16:20,139
10357,9/15/13 16:35,131,70.4,9/14/14 16:35,133
10357,9/15/13 16:50,131,63.7,9/14/14 16:50,147
10357,9/15/13 17:05,145,65.5,9/14/14 17:05,143
10357,9/15/13 17:20,143,67.3,9/14/14 17:20,139
10357,9/15/13 17:35,139,67.3,9/14/14 17:35,139
10357,9/15/13 17:50,134,67.3,9/14/14 17:50,139
10357,9/15/13 18:05,138,69.3,9/14/14 18:05,135
10357,9/15/13 18:20,132,69.3,9/14/14 18:20,135
10357,9/15/13 18:35,144,68.3,9/14/14 18:35,137
10357,9/15/13 18:50,136,65.5,9/14/14 18:50,143
10357,9/15/13 19:05,134,66.4,9/14/14 19:05,141
10357,9/15/13 19:20,142,69.3,9/14/14 19:20,135
10357,9/15/13 19:35,140,70.4,9/14/14 19:35,133
10357,9/15/13 19:50,149,65.5,9/14/14 19:50,143
10357,9/15/13 20:05,149,66.4,9/14/14 20:05,141
10357,9/15/13 20:20,133,65.5,9/14/14 20:20,143
10357,9/15/13 20:35,145,67.3,9/14/14 20:35,139
10357,9/15/13 20:50,137,65.5,9/14/14 20:50,143
10357,9/15/13 21:05,144,68.3,9/14/14 21:05,137
10357,9/15/13 21:20,134,70.4,9/14/14 21:20,133
10357,9/15/13 21:35,134,66.4,9/14/14 21:35,141
10357,9/15/13 21:50,138,66.4,9/14/14 21:50,141
10357,9/15/13 22:05,144,69.3,9/14/14 22:05,135
10357,9/15/13 22:20,147,65,9/14/14 22:20,144
10357,9/15/13 22:35,143,69.9,9/14/14 22:35,134
10357,9/15/13 22:50,148,64.1,9/14/14 22:50,146
10357,9/15/13 23:05,134,64.1,9/14/14 23:05,146
10357,9/15/13 23:20,142,68.8,9/14/14 23:20,136
10357,9/15/13 23:35,134,70.9,9/14/14 23:35,132
10357,9/15/13 23:50,134,62,9/14/14 23:50,151
10357,9/16/13 0:05,138,63.7,9/15/14 0:05,147
10357,9/16/13 0:20,134,65.5,9/15/14 0:20,143
10357,9/16/13 0:35,144,67.3,9/15/14 0:35,139
10357,9/16/13 0:50,146,64.6,9/15/14 0:50,145
10357,9/16/13 1:05,140,68.8,9/15/14 1:05,136
10357,9/16/13 1:20,138,69.9,9/15/14 1:20,134
10357,9/16/13 1:35,139,64.1,9/15/14 1:35,146
10357,9/16/13 1:50,143,65,9/15/14 1:50,144
10357,9/16/13 2:05,141,64.1,9/15/14 2:05,146
10357,9/16/13 2:20,143,62.4,9/15/14 2:20,150
10357,9/16/13 2:35,145,66.9,9/15/14 2:35,140
10357,9/16/13 2:50,147,67.8,9/15/14 2:50,138
10357,9/16/13 3:05,155,67.8,9/15/14 3:05,138
10357,9/16/13 3:20,157,61.6,9/15/14 3:20,152
10357,9/16/13 3:35,157,66.9,9/15/14 3:35,140
10357,9/16/13 3:50,141,66.9,9/15/14 3:50,140
10357,9/16/13 4:05,141,61.2,9/15/14 4:05,153
10357,9/16/13 4:20,137,66.4,9/15/14 4:20,141
10357,9/16/13 4:35,137,66.9,9/15/14 4:35,140
10357,9/16/13 4:50,139,66.9,9/15/14 4:50,140
10357,9/16/13 5:05,138,71.5,9/15/14 5:05,131
10357,9/16/13 5:20,146,65.5,9/15/14 5:20,143
10357,9/16/13 5:35,139,69.3,9/15/14 5:35,135
10357,9/16/13 5:50,133,67.3,9/15/14 5:50,139
10357,9/16/13 6:05,142,63.7,9/15/14 6:05,147
10357,9/16/13 6:20,138,68.3,9/15/14 6:20,137
10357,9/16/13 6:35,134,70.4,9/15/14 6:35,133
10357,9/16/13 6:50,138,66.4,9/15/14 6:50,141
10357,9/16/13 7:05,146,66.4,9/15/14 7:05,141
10357,9/16/13 7:35,145,66.4,9/15/14 7:35,141
10357,9/16/13 7:50,146,51.1,9/15/14 7:50,183
10357,9/16/13 8:20,167,24.8,9/15/14 8:20,377
10357,9/16/13 8:35,164,48,9/15/14 8:35,195
10357,9/16/13 8:50,156,57.4,9/15/14 8:50,163
10357,9/16/13 9:05,168,68.3,9/15/14 9:05,137
10357,9/16/13 9:20,168,65.9,9/15/14 9:20,142
10357,9/16/13 9:35,168,66.9,9/15/14 9:35,140
10357,9/16/13 9:50,135,73.7,9/15/14 9:50,127
10357,9/16/13 10:05,137,67.3,9/15/14 10:05,139
10357,9/16/13 10:20,145,63.7,9/15/14 10:20,147
10357,9/16/13 10:35,141,67.3,9/15/14 10:35,139
10357,9/16/13 10:50,141,61.2,9/15/14 10:50,153
10357,9/16/13 11:05,135,63.7,9/15/14 11:05,147
10357,9/16/13 11:20,131,69.3,9/15/14 11:20,135
10357,9/16/13 11:35,139,69.3,9/15/14 11:35,135
10357,9/16/13 11:50,139,69.3,9/15/14 11:50,135
10357,9/16/13 12:05,135,65.9,9/15/14 12:05,142
10357,9/16/13 12:20,135,65.9,9/15/14 12:20,142
10357,9/16/13 12:35,131,63.2,9/15/14 12:35,148
10357,9/16/13 12:50,139,66.9,9/15/14 12:50,140
10357,9/16/13 13:05,140,72,9/15/14 13:05,130
10357,9/16/13 13:20,136,71.5,9/15/14 13:20,131
10357,9/16/13 13:35,136,65.5,9/15/14 13:35,143
10357,9/16/13 14:05,141,65.5,9/15/14 14:05,143
10357,9/16/13 14:35,137,69.3,9/15/14 14:35,135
10357,9/16/13 14:50,137,65.9,9/15/14 14:50,142
10357,9/16/13 15:05,141,66.4,9/15/14 15:05,141
10357,9/16/13 15:20,145,68.3,9/15/14 15:20,137
10357,9/16/13 15:35,137,66.4,9/15/14 15:35,141
10357,9/16/13 15:50,141,68.8,9/15/14 15:50,136
10357,9/16/13 16:05,145,65.5,9/15/14 16:05,143
10357,9/16/13 16:20,149,66.4,9/15/14 16:20,141
10357,9/16/13 16:35,195,51.1,9/15/14 16:35,183
10357,9/16/13 16:50,240,45.2,9/15/14 16:50,207
10357,9/16/13 17:05,315,41.2,9/15/14 17:05,227
10357,9/16/13 17:20,272,66.4,9/15/14 17:20,141
10357,9/16/13 17:35,361,45.7,9/15/14 17:35,205
10357,9/16/13 17:50,450,31.5,9/15/14 17:50,297
10357,9/16/13 18:05,499,34.8,9/15/14 18:05,269
10357,9/16/13 18:20,522,32.2,9/15/14 18:20,291
10357,9/16/13 18:35,514,39.5,9/15/14 18:35,237
10357,9/16/13 18:50,413,38.8,9/15/14 18:50,241
10357,9/16/13 19:05,311,46.6,9/15/14 19:05,201
10357,9/16/13 19:20,144,46.6,9/15/14 19:20,201
10357,9/16/13 19:35,141,46.6,9/15/14 19:35,201
10357,9/16/13 19:50,139,46.6,9/15/14 19:50,201
10357,9/16/13 20:05,143,63.7,9/15/14 20:05,147
10357,9/16/13 20:20,143,70.4,9/15/14 20:20,133
10357,9/16/13 20:35,135,64.6,9/15/14 20:35,145
10357,9/16/13 20:50,143,65.5,9/15/14 20:50,143
10357,9/16/13 21:05,147,63.7,9/15/14 21:05,147
10357,9/16/13 21:20,143,67.3,9/15/14 21:20,139
10357,9/16/13 21:35,261,63.7,9/15/14 21:35,147
10357,9/16/13 21:50,327,62,9/15/14 21:50,151
10357,9/16/13 22:05,435,65.5,9/15/14 22:05,143
10357,9/16/13 22:20,501,67.3,9/15/14 22:20,139
10357,9/16/13 22:35,282,63.7,9/15/14 22:35,147
10357,9/16/13 22:50,160,65.9,9/15/14 22:50,142
10357,9/16/13 23:05,156,65.9,9/15/14 23:05,142
10357,9/16/13 23:20,148,69.9,9/15/14 23:20,134
10357,9/16/13 23:35,146,67.8,9/15/14 23:35,138
10357,9/16/13 23:50,146,69.9,9/15/14 23:50,134
10357,9/17/13 0:05,139,65,9/16/14 0:05,144
10357,9/17/13 0:20,138,66.9,9/16/14 0:20,140
10357,9/17/13 0:35,140,74.3,9/16/14 0:35,126
10357,9/17/13 0:50,142,67.8,9/16/14 0:50,138
10357,9/17/13 1:05,142,61.2,9/16/14 1:05,153
10357,9/17/13 1:20,150,61.2,9/16/14 1:20,153
10357,9/17/13 1:35,150,61.2,9/16/14 1:35,153
10357,9/17/13 1:50,148,61.2,9/16/14 1:50,153
10357,9/17/13 2:05,138,58.9,9/16/14 2:05,159
10357,9/17/13 2:20,152,62.8,9/16/14 2:20,149
10357,9/17/13 2:35,139,58.9,9/16/14 2:35,159
10357,9/17/13 2:50,145,58.1,9/16/14 2:50,161
10357,9/17/13 3:05,145,58.9,9/16/14 3:05,159
10357,9/17/13 3:20,145,58.9,9/16/14 3:20,159
10357,9/17/13 3:35,144,58.9,9/16/14 3:35,159
10357,9/17/13 3:50,144,63.7,9/16/14 3:50,147
10357,9/17/13 4:05,144,65.5,9/16/14 4:05,143
10357,9/17/13 4:20,142,69.3,9/16/14 4:20,135
10357,9/17/13 4:35,142,70.4,9/16/14 4:35,133
10357,9/17/13 4:50,142,70.4,9/16/14 4:50,133
10357,9/17/13 5:05,136,77.4,9/16/14 5:05,121
10357,9/17/13 5:20,136,66.4,9/16/14 5:20,141
10357,9/17/13 5:35,144,66.4,9/16/14 5:35,141
10357,9/17/13 5:50,140,64.6,9/16/14 5:50,145
10357,9/17/13 6:05,138,63.7,9/16/14 6:05,147
10357,9/17/13 6:20,140,66.4,9/16/14 6:20,141
10357,9/17/13 6:35,133,67.3,9/16/14 6:35,139
10357,9/17/13 6:50,133,70.4,9/16/14 6:50,133
10357,9/17/13 7:05,137,68.8,9/16/14 7:05,136
10357,9/17/13 7:20,136,65.5,9/16/14 7:20,143
10357,9/17/13 7:35,135,65.5,9/16/14 7:35,143
10357,9/17/13 7:50,213,51.7,9/16/14 7:50,181
10357,9/17/13 8:05,259,34,9/16/14 8:05,275
10357,9/17/13 8:20,347,28.6,9/16/14 8:20,326.999
10357,9/17/13 8:35,348,34,9/16/14 8:35,275
10357,9/17/13 8:50,319,72,9/16/14 8:50,130
10357,9/17/13 9:05,134,71.5,9/16/14 9:05,131
10357,9/17/13 9:20,134,71.5,9/16/14 9:20,131
10357,9/17/13 9:35,132,67.3,9/16/14 9:35,139
10357,9/17/13 9:50,134,64.6,9/16/14 9:50,145
10357,9/17/13 10:05,140,63.7,9/16/14 10:05,147
10357,9/17/13 10:20,1472,67.3,9/16/14 10:20,139
10357,9/17/13 10:35,2070,70.4,9/16/14 10:35,133
10357,9/17/13 10:50,2070,67.3,9/16/14 10:50,139
10357,9/17/13 11:05,143,68.3,9/16/14 11:05,137
10357,9/17/13 11:20,135,65.5,9/16/14 11:20,143
10357,9/17/13 11:35,131,65.5,9/16/14 11:35,143
10357,9/17/13 11:50,142,67.3,9/16/14 11:50,139
10357,9/17/13 12:05,140,69.3,9/16/14 12:05,135
10357,9/17/13 12:20,140,62,9/16/14 12:20,151
10357,9/17/13 12:35,140,62,9/16/14 12:35,151
10357,9/17/13 12:50,153,62,9/16/14 12:50,151
10357,9/17/13 13:05,135,70.4,9/16/14 13:05,133
10357,9/17/13 13:20,131,68.3,9/16/14 13:20,137
10357,9/17/13 13:35,123,63.7,9/16/14 13:35,147
10357,9/17/13 13:50,131,68.3,9/16/14 13:50,137
10357,9/17/13 14:05,143,73.7,9/16/14 14:05,127
10357,9/17/13 14:20,141,73.7,9/16/14 14:20,127
10357,9/17/13 14:35,135,69.3,9/16/14 14:35,135
10357,9/17/13 14:50,135,69.3,9/16/14 14:50,135
10357,9/17/13 15:05,139,69.3,9/16/14 15:05,135
10357,9/17/13 15:20,145,69.3,9/16/14 15:20,135
10357,9/17/13 15:35,157,69.3,9/16/14 15:35,135
10357,9/17/13 15:50,239,69.3,9/16/14 15:50,135
10357,9/17/13 16:05,313,62.8,9/16/14 16:05,149
10357,9/17/13 16:20,415,33.8,9/16/14 16:20,277
10357,9/17/13 16:35,502,26.7,9/16/14 16:35,351
10357,9/17/13 16:50,467,22.8,9/16/14 16:50,409.999
10357,9/17/13 17:05,666,21.9,9/16/14 17:05,427.999
10357,9/17/13 17:20,468,24.7,9/16/14 17:20,379
10357,9/17/13 17:35,603,30.5,9/16/14 17:35,307
10357,9/17/13 17:50,581,28.7,9/16/14 17:50,326
10357,9/17/13 18:05,561,30,9/16/14 18:05,312
10357,9/17/13 18:20,595,36.9,9/16/14 18:20,254
10357,9/17/13 18:35,516,39.7,9/16/14 18:35,236
10357,9/17/13 18:50,435,53.2,9/16/14 18:50,176
10357,9/17/13 19:05,458,61.6,9/16/14 19:05,152
10357,9/17/13 19:20,236,65,9/16/14 19:20,144
10357,9/17/13 19:35,140,65,9/16/14 19:35,144
10357,9/17/13 19:50,140,66.9,9/16/14 19:50,140
10357,9/17/13 20:05,145,65.5,9/16/14 20:05,143
10357,9/17/13 20:20,133,68.8,9/16/14 20:20,136
10357,9/17/13 20:35,144,66.9,9/16/14 20:35,140
10357,9/17/13 20:50,142,68.8,9/16/14 20:50,136
10357,9/17/13 21:05,136,63.2,9/16/14 21:05,148
10357,9/17/13 21:20,148,70.9,9/16/14 21:20,132
10357,9/17/13 21:35,131,67.3,9/16/14 21:35,139
10357,9/17/13 21:50,145,68.8,9/16/14 21:50,136
10357,9/17/13 22:05,140,63.7,9/16/14 22:05,147
10357,9/17/13 22:20,138,70.4,9/16/14 22:20,133
10357,9/17/13 22:35,146,65.5,9/16/14 22:35,143
10357,9/17/13 22:50,134,62.8,9/16/14 22:50,149
10357,9/17/13 23:05,138,66.4,9/16/14 23:05,141
10357,9/17/13 23:20,137,66.9,9/16/14 23:20,140
10357,9/17/13 23:35,137,69.9,9/16/14 23:35,134
10357,9/17/13 23:50,133,62.4,9/16/14 23:50,150
10357,9/18/13 0:05,133,68.8,9/17/14 0:05,136
10357,9/18/13 0:20,138,66.9,9/17/14 0:20,140
10357,9/18/13 0:35,142,62.4,9/17/14 0:35,150
10357,9/18/13 0:50,126,66.9,9/17/14 0:50,140
10357,9/18/13 1:05,\N,67.8,9/17/14 1:05,138
10357,9/18/13 1:20,149,67.8,9/17/14 1:20,138
10357,9/18/13 1:35,145,65.9,9/17/14 1:35,142
10357,9/18/13 1:50,141,65.9,9/17/14 1:50,142
10357,9/18/13 2:05,141,62.4,9/17/14 2:05,150
10357,9/18/13 2:20,141,66.9,9/17/14 2:20,140
10357,9/18/13 2:35,141,63.2,9/17/14 2:35,148
10357,9/18/13 2:50,149,62.4,9/17/14 2:50,150
10357,9/18/13 3:05,149,65,9/17/14 3:05,144
10357,9/18/13 3:20,149,65,9/17/14 3:20,144
10357,9/18/13 3:35,145,63.2,9/17/14 3:35,148
10357,9/18/13 3:50,145,66.9,9/17/14 3:50,140
10357,9/18/13 4:05,144,65,9/17/14 4:05,144
10357,9/18/13 4:20,148,65.9,9/17/14 4:20,142
10357,9/18/13 4:35,146,65.9,9/17/14 4:35,142
10357,9/18/13 4:50,138,65.9,9/17/14 4:50,142
10357,9/18/13 5:05,130,65.9,9/17/14 5:05,142
10357,9/18/13 5:20,130,67.8,9/17/14 5:20,138
10357,9/18/13 5:35,142,65,9/17/14 5:35,144
10357,9/18/13 5:50,142,69.9,9/17/14 5:50,134
10357,9/18/13 6:05,138,66.4,9/17/14 6:05,141
10357,9/18/13 6:20,138,70.4,9/17/14 6:20,133
10357,9/18/13 6:35,134,63.7,9/17/14 6:35,147
10357,9/18/13 6:50,130,72,9/17/14 6:50,130
10357,9/18/13 7:05,130,67.8,9/17/14 7:05,138
10357,9/18/13 7:20,134,65.9,9/17/14 7:20,142
10357,9/18/13 7:35,144,64.1,9/17/14 7:35,146
10357,9/18/13 7:50,194,42.5,9/17/14 7:50,220
10357,9/18/13 8:05,353,37.4,9/17/14 8:05,250
10357,9/18/13 8:20,437,28.6,9/17/14 8:20,326.999
10357,9/18/13 8:35,457,26.2,9/17/14 8:35,357
10357,9/18/13 8:50,372,36.7,9/17/14 8:50,255
10357,9/18/13 9:05,193,70.4,9/17/14 9:05,133
10357,9/18/13 9:20,134,71.5,9/17/14 9:20,131
10357,9/18/13 9:35,129,71.5,9/17/14 9:35,131
10357,9/18/13 9:50,125,69.3,9/17/14 9:50,135
10357,9/18/13 10:05,125,70.4,9/17/14 10:05,133
10357,9/18/13 10:20,125,67.8,9/17/14 10:20,138
10357,9/18/13 10:35,201,67.8,9/17/14 10:35,138
10357,9/18/13 10:50,135,65,9/17/14 10:50,144
10357,9/18/13 11:05,131,67.3,9/17/14 11:05,139
10357,9/18/13 11:20,137,65.5,9/17/14 11:20,143
10357,9/18/13 11:35,141,68.8,9/17/14 11:35,136
10357,9/18/13 11:50,141,67.3,9/17/14 11:50,139
10357,9/18/13 12:05,141,68.3,9/17/14 12:05,137
10357,9/18/13 12:20,141,65.5,9/17/14 12:20,143
10357,9/18/13 12:35,129,67.3,9/17/14 12:35,139
10357,9/18/13 12:50,139,64.6,9/17/14 12:50,145
10357,9/18/13 13:05,141,65.5,9/17/14 13:05,143
10357,9/18/13 13:20,133,65,9/17/14 13:20,144
10357,9/18/13 13:35,147,65.9,9/17/14 13:35,142
10357,9/18/13 13:50,139,66.9,9/17/14 13:50,140
10357,9/18/13 14:05,139,62.4,9/17/14 14:05,150
10357,9/18/13 14:20,137,68.8,9/17/14 14:20,136
10357,9/18/13 14:35,133,65.9,9/17/14 14:35,142
10357,9/18/13 14:50,151,67.8,9/17/14 14:50,138
10357,9/18/13 15:05,141,70.9,9/17/14 15:05,132
10357,9/18/13 15:20,153,64.1,9/17/14 15:20,146
10357,9/18/13 15:35,187,57.1,9/17/14 15:35,164
10357,9/18/13 15:50,359,31.3,9/17/14 15:50,299
10357,9/18/13 16:05,435,22.8,9/17/14 16:05,411
10357,9/18/13 16:20,549,19.4,9/17/14 16:20,483
10357,9/18/13 16:35,565,18,9/17/14 16:35,519
10357,9/18/13 16:50,596,14.9,9/17/14 16:50,627.001
10357,9/18/13 17:05,552,17.2,9/17/14 17:05,542.999
10357,9/18/13 17:20,578,18.4,9/17/14 17:20,508
10357,9/18/13 17:35,622,16.5,9/17/14 17:35,567.001
10357,9/18/13 17:50,578,17.6,9/17/14 17:50,531.001
10357,9/18/13 18:05,541,19.5,9/17/14 18:05,480.999
10357,9/18/13 18:20,575,17.9,9/17/14 18:20,523.001
10357,9/18/13 18:35,610,15.6,9/17/14 18:35,601.002
10357,9/18/13 18:50,449,24.8,9/17/14 18:50,378
10357,9/18/13 19:05,447,29.3,9/17/14 19:05,320
10357,9/18/13 19:20,502,47.3,9/17/14 19:20,198
10357,9/18/13 19:35,148,65,9/17/14 19:35,144
10357,9/18/13 19:50,148,67.8,9/17/14 19:50,138
10357,9/18/13 20:05,158,65.9,9/17/14 20:05,142
10357,9/18/13 20:20,142,66.9,9/17/14 20:20,140
10357,9/18/13 20:35,138,63.2,9/17/14 20:35,148
10357,9/18/13 20:50,134,66.9,9/17/14 20:50,140
10357,9/18/13 21:05,142,69.9,9/17/14 21:05,134
10357,9/18/13 21:20,136,70.9,9/17/14 21:20,132
10357,9/18/13 21:35,140,67.8,9/17/14 21:35,138
10357,9/18/13 21:50,138,68.8,9/17/14 21:50,136
10357,9/18/13 22:05,146,66.9,9/17/14 22:05,140
10357,9/18/13 22:20,142,66.9,9/17/14 22:20,140
10357,9/18/13 22:50,150,70.4,9/17/14 22:50,133
10357,9/18/13 23:05,136,70.4,9/17/14 23:05,133
10357,9/18/13 23:20,140,74.9,9/17/14 23:20,125
10357,9/18/13 23:50,132,65.5,9/17/14 23:50,143
10357,9/19/13 0:05,146,64.6,9/18/14 0:05,145
10357,9/19/13 0:20,144,68.3,9/18/14 0:20,137
10357,9/19/13 0:35,154,62.8,9/18/14 0:35,149
10357,9/19/13 0:50,142,63.7,9/18/14 0:50,147
10357,9/19/13 1:05,140,65.5,9/18/14 1:05,143
10357,9/19/13 1:20,148,63.7,9/18/14 1:20,147
10357,9/19/13 1:35,156,58.9,9/18/14 1:35,159
10357,9/19/13 1:50,151,58.9,9/18/14 1:50,159
10357,9/19/13 2:05,145,65.5,9/18/14 2:05,143
10357,9/19/13 2:35,145,65.5,9/18/14 2:35,143
10357,9/19/13 3:50,143,62.4,9/18/14 3:50,150
10357,9/19/13 5:05,131,67.8,9/18/14 5:05,138
10357,9/19/13 6:35,134,66.4,9/18/14 6:35,141
10357,9/19/13 6:50,134,67.3,9/18/14 6:50,139
10357,9/19/13 7:05,134,66.4,9/18/14 7:05,141
10357,9/19/13 7:20,141,67.3,9/18/14 7:20,139
10357,9/19/13 7:35,137,65.9,9/18/14 7:35,142
10357,9/19/13 7:50,249,39.3,9/18/14 7:50,238
10357,9/19/13 8:05,333,28.8,9/18/14 8:05,325
10357,9/19/13 8:20,331,25.9,9/18/14 8:20,361
10357,9/19/13 8:35,407,30.5,9/18/14 8:35,307
10357,9/19/13 8:50,305,41.4,9/18/14 8:50,226
10357,9/19/13 9:05,135,65,9/18/14 9:05,144
10357,9/19/13 9:20,139,64.1,9/18/14 9:20,146
10357,9/19/13 9:35,135,68.8,9/18/14 9:35,136
10357,9/19/13 9:50,134,65.9,9/18/14 9:50,142
10357,9/19/13 10:05,136,67.3,9/18/14 10:05,139
10357,9/19/13 10:20,135,67.3,9/18/14 10:20,139
10357,9/19/13 10:35,130,68.3,9/18/14 10:35,137
10357,9/19/13 10:50,129,65,9/18/14 10:50,144
10357,9/19/13 11:05,145,64.1,9/18/14 11:05,146
10357,9/19/13 11:20,141,68.8,9/18/14 11:20,136
10357,9/19/13 11:35,133,66.9,9/18/14 11:35,140
10357,9/19/13 11:50,135,65,9/18/14 11:50,144
10357,9/19/13 12:05,139,65.9,9/18/14 12:05,142
10357,9/19/13 12:20,139,62,9/18/14 12:20,151
10357,9/19/13 12:35,142,65.5,9/18/14 12:35,143
10357,9/19/13 12:50,138,63.7,9/18/14 12:50,147
10357,9/19/13 13:05,130,65.9,9/18/14 13:05,142
10357,9/19/13 13:20,142,70.4,9/18/14 13:20,133
10357,9/19/13 13:35,138,65.9,9/18/14 13:35,142
10357,9/19/13 13:50,150,65,9/18/14 13:50,144
10357,9/19/13 14:05,142,65,9/18/14 14:05,144
10357,9/19/13 14:20,134,64.6,9/18/14 14:20,145
10357,9/19/13 14:35,146,68.3,9/18/14 14:35,137
10357,9/19/13 14:50,134,66.4,9/18/14 14:50,141
