"","pair_id","insert_time","travel_time","time"
"10092182",10356,"2013-09-27 18:55:00","364",2013-09-27 18:55:00
"10092183",10356,"2013-09-27 19:00:00","352",2013-09-27 19:00:00
"10092184",10356,"2013-09-27 19:05:00","344",2013-09-27 19:05:00
"10092185",10356,"2013-09-27 19:10:00","404",2013-09-27 19:10:00
"10092186",10356,"2013-09-27 19:15:00","398",2013-09-27 19:15:00
"10092187",10356,"2013-09-27 19:20:00","423",2013-09-27 19:20:00
"10092188",10356,"2013-09-27 19:25:00","404",2013-09-27 19:25:00
"10092189",10356,"2013-09-27 19:30:00","405",2013-09-27 19:30:00
"10092190",10356,"2013-09-27 19:35:00","389",2013-09-27 19:35:00
"10092191",10356,"2013-09-27 19:40:00","349",2013-09-27 19:40:00
"10092192",10356,"2013-09-27 19:45:00","387",2013-09-27 19:45:00
"10092193",10356,"2013-09-27 19:51:00","423",2013-09-27 19:51:00
"10092194",10356,"2013-09-27 19:55:00","449",2013-09-27 19:55:00
"10092195",10356,"2013-09-27 20:00:00","492",2013-09-27 20:00:00
"10092196",10356,"2013-09-27 20:05:00","530",2013-09-27 20:05:00
"10092197",10356,"2013-09-27 20:10:00","542",2013-09-27 20:10:00
"10092198",10356,"2013-09-27 20:15:00","554",2013-09-27 20:15:00
"10092199",10356,"2013-09-27 20:20:00","546",2013-09-27 20:20:00
"10092200",10356,"2013-09-27 20:25:00","530",2013-09-27 20:25:00
"10092201",10356,"2013-09-27 20:30:00","507",2013-09-27 20:30:00
"10092202",10356,"2013-09-27 20:35:00","584",2013-09-27 20:35:00
"10092203",10356,"2013-09-27 20:40:00","584",2013-09-27 20:40:00
"10092204",10356,"2013-09-27 20:45:00","625",2013-09-27 20:45:00
"10092205",10356,"2013-09-27 20:50:00","653",2013-09-27 20:50:00
"10092206",10356,"2013-09-27 20:55:00","653",2013-09-27 20:55:00
"10092207",10356,"2013-09-27 21:00:00","653",2013-09-27 21:00:00
"10092208",10356,"2013-09-27 21:05:00","747",2013-09-27 21:05:00
"10092209",10356,"2013-09-27 21:10:00","755",2013-09-27 21:10:00
"10092210",10356,"2013-09-27 21:15:00","720",2013-09-27 21:15:00
"10092211",10356,"2013-09-27 21:20:00","765",2013-09-27 21:20:00
"10092212",10356,"2013-09-27 21:25:00","779",2013-09-27 21:25:00
"10092213",10356,"2013-09-27 21:30:00","768",2013-09-27 21:30:00
"10092214",10356,"2013-09-27 21:35:00","756",2013-09-27 21:35:00
"10092215",10356,"2013-09-27 21:40:00","764",2013-09-27 21:40:00
"10092216",10356,"2013-09-27 21:45:00","744",2013-09-27 21:45:00
"10092217",10356,"2013-09-27 21:50:00","752",2013-09-27 21:50:00
"10092218",10356,"2013-09-27 21:55:00","810",2013-09-27 21:55:00
"10092219",10356,"2013-09-27 22:00:00","710",2013-09-27 22:00:00
"10092220",10356,"2013-09-27 22:05:00","740",2013-09-27 22:05:00
"10092221",10356,"2013-09-27 22:10:00","687",2013-09-27 22:10:00
"10092222",10356,"2013-09-27 22:15:00","605",2013-09-27 22:15:00
"10092223",10356,"2013-09-27 22:20:00","591",2013-09-27 22:20:00
"10092224",10356,"2013-09-27 22:25:00","507",2013-09-27 22:25:00
"10092225",10356,"2013-09-27 22:30:00","489",2013-09-27 22:30:00
"10092226",10356,"2013-09-27 22:35:00","443",2013-09-27 22:35:00
"10092227",10356,"2013-09-27 22:40:00","366",2013-09-27 22:40:00
"10092228",10356,"2013-09-27 22:45:00","339",2013-09-27 22:45:00
"10092229",10356,"2013-09-27 22:50:00","323",2013-09-27 22:50:00
"10092230",10356,"2013-09-27 22:55:00","335",2013-09-27 22:55:00
"10092231",10356,"2013-09-27 23:00:00","335",2013-09-27 23:00:00
"10092232",10356,"2013-09-27 23:05:00","334",2013-09-27 23:05:00
"10092233",10356,"2013-09-27 23:10:00","348",2013-09-27 23:10:00
"10092234",10356,"2013-09-27 23:15:00","379",2013-09-27 23:15:00
"10092235",10356,"2013-09-27 23:20:00","379",2013-09-27 23:20:00
"10092236",10356,"2013-09-27 23:25:00","365",2013-09-27 23:25:00
"10092237",10356,"2013-09-27 23:30:00","373",2013-09-27 23:30:00
"10092238",10356,"2013-09-27 23:35:00","363",2013-09-27 23:35:00
"10092239",10356,"2013-09-27 23:40:00","363",2013-09-27 23:40:00
"10092240",10356,"2013-09-27 23:45:00","333",2013-09-27 23:45:00
"10092241",10356,"2013-09-27 23:50:00","341",2013-09-27 23:50:00
"10092242",10356,"2013-09-27 23:55:00","329",2013-09-27 23:55:00
"10092243",10356,"2013-09-28 00:00:00","321",2013-09-28 00:00:00
"10092244",10356,"2013-09-28 00:05:00","321",2013-09-28 00:05:00
"10092245",10356,"2013-09-28 00:10:00","369",2013-09-28 00:10:00
"10092246",10356,"2013-09-28 00:15:00","346",2013-09-28 00:15:00
"10092247",10356,"2013-09-28 00:20:00","360",2013-09-28 00:20:00
"10092248",10356,"2013-09-28 00:25:00","360",2013-09-28 00:25:00
"10092249",10356,"2013-09-28 00:30:00","360",2013-09-28 00:30:00
"10092250",10356,"2013-09-28 00:35:00","340",2013-09-28 00:35:00
"10092251",10356,"2013-09-28 00:40:00","366",2013-09-28 00:40:00
"10092252",10356,"2013-09-28 00:45:00","354",2013-09-28 00:45:00
"10092253",10356,"2013-09-28 00:50:00","342",2013-09-28 00:50:00
"10092254",10356,"2013-09-28 00:55:00","362",2013-09-28 00:55:00
"10092255",10356,"2013-09-28 01:00:00","362",2013-09-28 01:00:00
"10092256",10356,"2013-09-28 01:05:00","362",2013-09-28 01:05:00
"10092257",10356,"2013-09-28 01:10:00","424",2013-09-28 01:10:00
"10092258",10356,"2013-09-28 01:15:00","340",2013-09-28 01:15:00
"10092259",10356,"2013-09-28 01:20:00","340",2013-09-28 01:20:00
"10092260",10356,"2013-09-28 01:25:00","338",2013-09-28 01:25:00
"10092261",10356,"2013-09-28 01:30:00","336",2013-09-28 01:30:00
"10092262",10356,"2013-09-28 01:35:00","332",2013-09-28 01:35:00
"10092263",10356,"2013-09-28 01:40:00","332",2013-09-28 01:40:00
"10092264",10356,"2013-09-28 01:45:00","326",2013-09-28 01:45:00
"10092265",10356,"2013-09-28 01:50:00","326",2013-09-28 01:50:00
"10092266",10356,"2013-09-28 01:55:00","342",2013-09-28 01:55:00
"10092267",10356,"2013-09-28 02:00:00","345",2013-09-28 02:00:00
"10092268",10356,"2013-09-28 02:05:00","345",2013-09-28 02:05:00
"10092269",10356,"2013-09-28 02:10:00","335",2013-09-28 02:10:00
"10092270",10356,"2013-09-28 02:15:00","319",2013-09-28 02:15:00
"10092271",10356,"2013-09-28 02:20:00","335",2013-09-28 02:20:00
"10092272",10356,"2013-09-28 02:25:00","335",2013-09-28 02:25:00
"10092273",10356,"2013-09-28 02:30:00","335",2013-09-28 02:30:00
"10092274",10356,"2013-09-28 02:35:00","335",2013-09-28 02:35:00
"10092275",10356,"2013-09-28 02:40:00","335",2013-09-28 02:40:00
"10092276",10356,"2013-09-28 02:45:00","351",2013-09-28 02:45:00
"10092277",10356,"2013-09-28 02:50:00","363",2013-09-28 02:50:00
"10092278",10356,"2013-09-28 02:55:00","375",2013-09-28 02:55:00
"10092279",10356,"2013-09-28 03:00:00","363",2013-09-28 03:00:00
"10092280",10356,"2013-09-28 03:05:00","353",2013-09-28 03:05:00
"10092281",10356,"2013-09-28 03:10:00","345",2013-09-28 03:10:00
"10092282",10356,"2013-09-28 03:15:00","345",2013-09-28 03:15:00
"10092283",10356,"2013-09-28 03:20:00","345",2013-09-28 03:20:00
"10092284",10356,"2013-09-28 03:25:00","347",2013-09-28 03:25:00
"10092285",10356,"2013-09-28 03:30:00","351",2013-09-28 03:30:00
"10092286",10356,"2013-09-28 03:35:00","351",2013-09-28 03:35:00
"10092287",10356,"2013-09-28 03:40:00","351",2013-09-28 03:40:00
"10092288",10356,"2013-09-28 03:45:00","351",2013-09-28 03:45:00
"10092289",10356,"2013-09-28 03:50:00","323",2013-09-28 03:50:00
"10092290",10356,"2013-09-28 03:55:00","323",2013-09-28 03:55:00
"10092291",10356,"2013-09-28 04:00:00","323",2013-09-28 04:00:00
"10092292",10356,"2013-09-28 04:05:00","333",2013-09-28 04:05:00
"10130711",10357,"2013-09-15 04:05:00","146",2013-09-15 04:05:00
"10130712",10357,"2013-09-15 04:10:00","142",2013-09-15 04:10:00
"10130713",10357,"2013-09-15 04:15:00","142",2013-09-15 04:15:00
"10130714",10357,"2013-09-15 04:20:00","142",2013-09-15 04:20:00
"10130715",10357,"2013-09-15 04:25:00","142",2013-09-15 04:25:00
"10130716",10357,"2013-09-15 04:30:00","129",2013-09-15 04:30:00
"10130717",10357,"2013-09-15 04:35:00","129",2013-09-15 04:35:00
"10130718",10357,"2013-09-15 04:40:00","127",2013-09-15 04:40:00
"10130719",10357,"2013-09-15 04:45:00","133",2013-09-15 04:45:00
"10130720",10357,"2013-09-15 04:50:00","139",2013-09-15 04:50:00
"10130721",10357,"2013-09-15 04:55:00","143",2013-09-15 04:55:00
"10130722",10357,"2013-09-15 05:00:00","143",2013-09-15 05:00:00
"10130723",10357,"2013-09-15 05:05:00","143",2013-09-15 05:05:00
"10130724",10357,"2013-09-15 05:10:00","143",2013-09-15 05:10:00
"10130725",10357,"2013-09-15 05:15:00","145",2013-09-15 05:15:00
"10130726",10357,"2013-09-15 05:20:00","137",2013-09-15 05:20:00
"10130727",10357,"2013-09-15 05:25:00","137",2013-09-15 05:25:00
"10130728",10357,"2013-09-15 05:30:00","153",2013-09-15 05:30:00
"10130729",10357,"2013-09-15 05:35:00","149",2013-09-15 05:35:00
"10130730",10357,"2013-09-15 05:40:00","145",2013-09-15 05:40:00
"10130731",10357,"2013-09-15 05:45:00","145",2013-09-15 05:45:00
"10130732",10357,"2013-09-15 05:50:00","133",2013-09-15 05:50:00
"10130733",10357,"2013-09-15 05:55:00","133",2013-09-15 05:55:00
"10130734",10357,"2013-09-15 06:00:00","143",2013-09-15 06:00:00
"10130735",10357,"2013-09-15 06:05:00","143",2013-09-15 06:05:00
"10130736",10357,"2013-09-15 06:10:00","141",2013-09-15 06:10:00
"10130737",10357,"2013-09-15 06:15:00","141",2013-09-15 06:15:00
"10130738",10357,"2013-09-15 06:20:00","141",2013-09-15 06:20:00
"10130739",10357,"2013-09-15 06:25:00","139",2013-09-15 06:25:00
"10130740",10357,"2013-09-15 06:30:00","139",2013-09-15 06:30:00
"10130741",10357,"2013-09-15 06:35:00","145",2013-09-15 06:35:00
"10130742",10357,"2013-09-15 06:40:00","137",2013-09-15 06:40:00
"10130743",10357,"2013-09-15 06:45:00","137",2013-09-15 06:45:00
"10130744",10357,"2013-09-15 06:50:00","137",2013-09-15 06:50:00
"10130745",10357,"2013-09-15 06:55:00","137",2013-09-15 06:55:00
"10130746",10357,"2013-09-15 07:00:00","137",2013-09-15 07:00:00
"10130747",10357,"2013-09-15 07:05:00","137",2013-09-15 07:05:00
"10130748",10357,"2013-09-15 07:10:00","139",2013-09-15 07:10:00
"10130749",10357,"2013-09-15 07:15:00","139",2013-09-15 07:15:00
"10130750",10357,"2013-09-15 07:20:00","139",2013-09-15 07:20:00
"10130751",10357,"2013-09-15 07:25:00","139",2013-09-15 07:25:00
"10130752",10357,"2013-09-15 07:30:00","139",2013-09-15 07:30:00
"10130753",10357,"2013-09-15 07:35:00","139",2013-09-15 07:35:00
"10130754",10357,"2013-09-15 07:40:00","139",2013-09-15 07:40:00
"10130755",10357,"2013-09-15 07:45:00","139",2013-09-15 07:45:00
"10130756",10357,"2013-09-15 07:50:00","139",2013-09-15 07:50:00
"10130757",10357,"2013-09-15 07:55:00","139",2013-09-15 07:55:00
"10130758",10357,"2013-09-15 08:00:00","139",2013-09-15 08:00:00
"10130759",10357,"2013-09-15 08:05:00","139",2013-09-15 08:05:00
"10130760",10357,"2013-09-15 08:10:00","139",2013-09-15 08:10:00
"10130761",10357,"2013-09-15 08:15:00","139",2013-09-15 08:15:00
"10130762",10357,"2013-09-15 08:20:00","139",2013-09-15 08:20:00
"10130763",10357,"2013-09-15 08:25:00","139",2013-09-15 08:25:00
"10130764",10357,"2013-09-15 08:30:00","135",2013-09-15 08:30:00
"10130765",10357,"2013-09-15 08:35:00","135",2013-09-15 08:35:00
"10130766",10357,"2013-09-15 08:40:00","135",2013-09-15 08:40:00
"10130767",10357,"2013-09-15 08:45:00","135",2013-09-15 08:45:00
"10130768",10357,"2013-09-15 08:50:00","147",2013-09-15 08:50:00
"10130769",10357,"2013-09-15 08:55:00","147",2013-09-15 08:55:00
"10130770",10357,"2013-09-15 09:00:00","135",2013-09-15 09:00:00
"10130771",10357,"2013-09-15 09:05:00","147",2013-09-15 09:05:00
"10130772",10357,"2013-09-15 09:10:00","147",2013-09-15 09:10:00
"10130773",10357,"2013-09-15 09:15:00","147",2013-09-15 09:15:00
"10130774",10357,"2013-09-15 09:20:00","147",2013-09-15 09:20:00
"10130775",10357,"2013-09-15 09:25:00","137",2013-09-15 09:25:00
"10130776",10357,"2013-09-15 09:30:00","147",2013-09-15 09:30:00
"10130777",10357,"2013-09-15 09:35:00","147",2013-09-15 09:35:00
"10130778",10357,"2013-09-15 09:40:00","147",2013-09-15 09:40:00
"10130779",10357,"2013-09-15 09:45:00","149",2013-09-15 09:45:00
"10130780",10357,"2013-09-15 09:50:00","149",2013-09-15 09:50:00
"10130781",10357,"2013-09-15 09:55:00","149",2013-09-15 09:55:00
"10130782",10357,"2013-09-15 10:00:00","157",2013-09-15 10:00:00
"10130783",10357,"2013-09-15 10:05:00","153",2013-09-15 10:05:00
"10130784",10357,"2013-09-15 10:10:00","149",2013-09-15 10:10:00
"10130785",10357,"2013-09-15 10:15:00","153",2013-09-15 10:15:00
"10130786",10357,"2013-09-15 10:20:00","147",2013-09-15 10:20:00
"10130787",10357,"2013-09-15 10:25:00","133",2013-09-15 10:25:00
"10130788",10357,"2013-09-15 10:30:00","133",2013-09-15 10:30:00
"10130789",10357,"2013-09-15 10:35:00","125",2013-09-15 10:35:00
"10130790",10357,"2013-09-15 10:40:00","137",2013-09-15 10:40:00
"10130791",10357,"2013-09-15 10:45:00","137",2013-09-15 10:45:00
"10130792",10357,"2013-09-15 10:50:00","127",2013-09-15 10:50:00
"10130793",10357,"2013-09-15 10:55:00","127",2013-09-15 10:55:00
"10130794",10357,"2013-09-15 11:00:00","123",2013-09-15 11:00:00
"10130795",10357,"2013-09-15 11:05:00","131",2013-09-15 11:05:00
"10130796",10357,"2013-09-15 11:10:00","143",2013-09-15 11:10:00
"10130797",10357,"2013-09-15 11:15:00","133",2013-09-15 11:15:00
"10130798",10357,"2013-09-15 11:20:00","133",2013-09-15 11:20:00
"10130799",10357,"2013-09-15 11:25:00","141",2013-09-15 11:25:00
"10130800",10357,"2013-09-15 11:30:00","145",2013-09-15 11:30:00
"10130801",10357,"2013-09-15 11:35:00","143",2013-09-15 11:35:00
"10130802",10357,"2013-09-15 11:40:00","145",2013-09-15 11:40:00
"10130803",10357,"2013-09-15 11:45:00","143",2013-09-15 11:45:00
"10130804",10357,"2013-09-15 11:50:00","135",2013-09-15 11:50:00
"10130805",10357,"2013-09-15 11:55:00","135",2013-09-15 11:55:00
"10130806",10357,"2013-09-15 12:00:00","131",2013-09-15 12:00:00
"10130807",10357,"2013-09-15 12:05:00","141",2013-09-15 12:05:00
"10130808",10357,"2013-09-15 12:10:00","133",2013-09-15 12:10:00
"10130809",10357,"2013-09-15 12:15:00","133",2013-09-15 12:15:00
"10130810",10357,"2013-09-15 12:20:00","137",2013-09-15 12:20:00
"10130811",10357,"2013-09-15 12:25:00","137",2013-09-15 12:25:00
"10130812",10357,"2013-09-15 12:30:00","135",2013-09-15 12:30:00
"10130813",10357,"2013-09-15 12:35:00","135",2013-09-15 12:35:00
"10130814",10357,"2013-09-15 12:40:00","139",2013-09-15 12:40:00
"10130815",10357,"2013-09-15 12:45:00","137",2013-09-15 12:45:00
"10130816",10357,"2013-09-15 12:50:00","143",2013-09-15 12:50:00
"10130817",10357,"2013-09-15 12:55:00","131",2013-09-15 12:55:00
"10130818",10357,"2013-09-15 13:00:00","139",2013-09-15 13:00:00
"10130819",10357,"2013-09-15 13:05:00","147",2013-09-15 13:05:00
"10130820",10357,"2013-09-15 13:10:00","137",2013-09-15 13:10:00
"10130821",10357,"2013-09-15 13:15:00","132",2013-09-15 13:15:00
"10130822",10357,"2013-09-15 13:20:00","126",2013-09-15 13:20:00
"10130823",10357,"2013-09-15 13:25:00","132",2013-09-15 13:25:00
"10130824",10357,"2013-09-15 13:30:00","136",2013-09-15 13:30:00
"10130825",10357,"2013-09-15 13:35:00","134",2013-09-15 13:35:00
"10130826",10357,"2013-09-15 13:40:00","128",2013-09-15 13:40:00
"10130827",10357,"2013-09-15 13:45:00","132",2013-09-15 13:45:00
"10130828",10357,"2013-09-15 13:50:00","142",2013-09-15 13:50:00
"10130829",10357,"2013-09-15 13:55:00","143",2013-09-15 13:55:00
"10130830",10357,"2013-09-15 14:00:00","127",2013-09-15 14:00:00
"10130831",10357,"2013-09-15 14:05:00","135",2013-09-15 14:05:00
"10130832",10357,"2013-09-15 14:10:00","127",2013-09-15 14:10:00
"10130833",10357,"2013-09-15 14:15:00","135",2013-09-15 14:15:00
"10130834",10357,"2013-09-15 14:20:00","141",2013-09-15 14:20:00
"10130835",10357,"2013-09-15 14:25:00","133",2013-09-15 14:25:00
"10130836",10357,"2013-09-15 14:30:00","131",2013-09-15 14:30:00
"10130837",10357,"2013-09-15 14:35:00","138",2013-09-15 14:35:00
"10130838",10357,"2013-09-15 14:40:00","135",2013-09-15 14:40:00
"10130839",10357,"2013-09-15 14:45:00","135",2013-09-15 14:45:00
"10130840",10357,"2013-09-15 14:50:00","141",2013-09-15 14:50:00
"10130841",10357,"2013-09-15 14:55:00","137",2013-09-15 14:55:00
"10130842",10357,"2013-09-15 15:00:00","137",2013-09-15 15:00:00
"10130843",10357,"2013-09-15 15:05:00","137",2013-09-15 15:05:00
"10130844",10357,"2013-09-15 15:10:00","136",2013-09-15 15:10:00
"10130845",10357,"2013-09-15 15:15:00","140",2013-09-15 15:15:00
"10130846",10357,"2013-09-15 15:20:00","140",2013-09-15 15:20:00
"10130847",10357,"2013-09-15 15:25:00","132",2013-09-15 15:25:00
"10130848",10357,"2013-09-15 15:30:00","140",2013-09-15 15:30:00
"10130849",10357,"2013-09-15 15:35:00","131",2013-09-15 15:35:00
"10130850",10357,"2013-09-15 15:40:00","131",2013-09-15 15:40:00
"10130851",10357,"2013-09-15 15:45:00","133",2013-09-15 15:45:00
"10130852",10357,"2013-09-15 15:50:00","139",2013-09-15 15:50:00
"10130853",10357,"2013-09-15 15:55:00","131",2013-09-15 15:55:00
"10130854",10357,"2013-09-15 16:00:00","127",2013-09-15 16:00:00
"10130855",10357,"2013-09-15 16:05:00","139",2013-09-15 16:05:00
"10130856",10357,"2013-09-15 16:10:00","137",2013-09-15 16:10:00
"10130857",10357,"2013-09-15 16:15:00","139",2013-09-15 16:15:00
"10130858",10357,"2013-09-15 16:20:00","131",2013-09-15 16:20:00
"10130859",10357,"2013-09-15 16:25:00","135",2013-09-15 16:25:00
"10130860",10357,"2013-09-15 16:30:00","143",2013-09-15 16:30:00
"10130861",10357,"2013-09-15 16:35:00","127",2013-09-15 16:35:00
"10130862",10357,"2013-09-15 16:40:00","133",2013-09-15 16:40:00
"10130863",10357,"2013-09-15 16:45:00","138",2013-09-15 16:45:00
"10130864",10357,"2013-09-15 16:50:00","134",2013-09-15 16:50:00
"10130865",10357,"2013-09-15 16:55:00","130",2013-09-15 16:55:00
"10130866",10357,"2013-09-15 17:00:00","136",2013-09-15 17:00:00
"10130867",10357,"2013-09-15 17:05:00","138",2013-09-15 17:05:00
"10130868",10357,"2013-09-15 17:10:00","138",2013-09-15 17:10:00
"10130869",10357,"2013-09-15 17:15:00","130",2013-09-15 17:15:00
"10130870",10357,"2013-09-15 17:20:00","138",2013-09-15 17:20:00
"10130871",10357,"2013-09-15 17:25:00","132",2013-09-15 17:25:00
"10130872",10357,"2013-09-15 17:30:00","134",2013-09-15 17:30:00
"10130873",10357,"2013-09-15 17:35:00","132",2013-09-15 17:35:00
"10130874",10357,"2013-09-15 17:40:00","132",2013-09-15 17:40:00
"10130875",10357,"2013-09-15 17:45:00","142",2013-09-15 17:45:00
"10130876",10357,"2013-09-15 17:50:00","143",2013-09-15 17:50:00
"10130877",10357,"2013-09-15 17:55:00","141",2013-09-15 17:55:00
"10130878",10357,"2013-09-15 18:00:00","145",2013-09-15 18:00:00
"10130879",10357,"2013-09-15 18:05:00","141",2013-09-15 18:05:00
"10130880",10357,"2013-09-15 18:11:00","139",2013-09-15 18:11:00
"10130881",10357,"2013-09-15 18:15:00","137",2013-09-15 18:15:00
"10130882",10357,"2013-09-15 18:20:00","145",2013-09-15 18:20:00
"10130883",10357,"2013-09-15 18:25:00","131",2013-09-15 18:25:00
"10130884",10357,"2013-09-15 18:30:00","133",2013-09-15 18:30:00
"10130885",10357,"2013-09-15 18:35:00","133",2013-09-15 18:35:00
"10130886",10357,"2013-09-15 18:40:00","133",2013-09-15 18:40:00
"10130887",10357,"2013-09-15 18:45:00","131",2013-09-15 18:45:00
"10130888",10357,"2013-09-15 18:50:00","143",2013-09-15 18:50:00
"10130889",10357,"2013-09-15 18:55:00","135",2013-09-15 18:55:00
"10130890",10357,"2013-09-15 19:00:00","143",2013-09-15 19:00:00
"10130891",10357,"2013-09-15 19:05:00","139",2013-09-15 19:05:00
"10130892",10357,"2013-09-15 19:10:00","135",2013-09-15 19:10:00
"10130893",10357,"2013-09-15 19:15:00","135",2013-09-15 19:15:00
"10130894",10357,"2013-09-15 19:20:00","139",2013-09-15 19:20:00
"10130895",10357,"2013-09-15 19:25:00","139",2013-09-15 19:25:00
"10130896",10357,"2013-09-15 19:30:00","139",2013-09-15 19:30:00
"10130897",10357,"2013-09-15 19:35:00","135",2013-09-15 19:35:00
"10130898",10357,"2013-09-15 19:40:00","135",2013-09-15 19:40:00
"10130899",10357,"2013-09-15 19:45:00","139",2013-09-15 19:45:00
"10130900",10357,"2013-09-15 19:50:00","136",2013-09-15 19:50:00
"10130901",10357,"2013-09-15 19:55:00","126",2013-09-15 19:55:00
"10130902",10357,"2013-09-15 20:00:00","142",2013-09-15 20:00:00
"10130903",10357,"2013-09-15 20:05:00","128",2013-09-15 20:05:00
"10130904",10357,"2013-09-15 20:10:00","140",2013-09-15 20:10:00
"10130905",10357,"2013-09-15 20:15:00","132",2013-09-15 20:15:00
"10130906",10357,"2013-09-15 20:20:00","132",2013-09-15 20:20:00
"10130907",10357,"2013-09-15 20:25:00","136",2013-09-15 20:25:00
"10130908",10357,"2013-09-15 20:30:00","144",2013-09-15 20:30:00
"10130909",10357,"2013-09-15 20:35:00","131",2013-09-15 20:35:00
"10130910",10357,"2013-09-15 20:40:00","139",2013-09-15 20:40:00
"10130911",10357,"2013-09-15 20:45:00","141",2013-09-15 20:45:00
"10130912",10357,"2013-09-15 20:50:00","131",2013-09-15 20:50:00
"10130913",10357,"2013-09-15 20:55:00","137",2013-09-15 20:55:00
"10130914",10357,"2013-09-15 21:00:00","137",2013-09-15 21:00:00
"10130915",10357,"2013-09-15 21:05:00","145",2013-09-15 21:05:00
"10130916",10357,"2013-09-15 21:10:00","135",2013-09-15 21:10:00
"10130917",10357,"2013-09-15 21:15:00","135",2013-09-15 21:15:00
"10130918",10357,"2013-09-15 21:20:00","143",2013-09-15 21:20:00
"10130919",10357,"2013-09-15 21:25:00","135",2013-09-15 21:25:00
"10130920",10357,"2013-09-15 21:30:00","135",2013-09-15 21:30:00
"10130921",10357,"2013-09-15 21:35:00","139",2013-09-15 21:35:00
"10130922",10357,"2013-09-15 21:40:00","139",2013-09-15 21:40:00
"10130923",10357,"2013-09-15 21:45:00","140",2013-09-15 21:45:00
"10130924",10357,"2013-09-15 21:50:00","134",2013-09-15 21:50:00
"10130925",10357,"2013-09-15 21:55:00","140",2013-09-15 21:55:00
"10130926",10357,"2013-09-15 22:00:00","144",2013-09-15 22:00:00
"10130927",10357,"2013-09-15 22:05:00","138",2013-09-15 22:05:00
"10130928",10357,"2013-09-15 22:10:00","138",2013-09-15 22:10:00
"10130929",10357,"2013-09-15 22:15:00","138",2013-09-15 22:15:00
"10130930",10357,"2013-09-15 22:20:00","132",2013-09-15 22:20:00
"10130931",10357,"2013-09-15 22:25:00","136",2013-09-15 22:25:00
"10130932",10357,"2013-09-15 22:30:00","142",2013-09-15 22:30:00
"10130933",10357,"2013-09-15 22:35:00","144",2013-09-15 22:35:00
"10130934",10357,"2013-09-15 22:40:00","140",2013-09-15 22:40:00
"10130935",10357,"2013-09-15 22:45:00","136",2013-09-15 22:45:00
"10130936",10357,"2013-09-15 22:50:00","136",2013-09-15 22:50:00
"10130937",10357,"2013-09-15 22:55:00","136",2013-09-15 22:55:00
"10130938",10357,"2013-09-15 23:00:00","136",2013-09-15 23:00:00
"10130939",10357,"2013-09-15 23:05:00","134",2013-09-15 23:05:00
"10130940",10357,"2013-09-15 23:10:00","130",2013-09-15 23:10:00
"10130941",10357,"2013-09-15 23:15:00","140",2013-09-15 23:15:00
"10130942",10357,"2013-09-15 23:20:00","142",2013-09-15 23:20:00
"10130943",10357,"2013-09-15 23:25:00","140",2013-09-15 23:25:00
"10130944",10357,"2013-09-15 23:30:00","152",2013-09-15 23:30:00
"10130945",10357,"2013-09-15 23:35:00","140",2013-09-15 23:35:00
"10130946",10357,"2013-09-15 23:40:00","137",2013-09-15 23:40:00
"10130947",10357,"2013-09-15 23:45:00","143",2013-09-15 23:45:00
"10130948",10357,"2013-09-15 23:50:00","149",2013-09-15 23:50:00
"10130949",10357,"2013-09-15 23:55:00","141",2013-09-15 23:55:00
"10130950",10357,"2013-09-16 00:00:00","137",2013-09-16 00:00:00
"10130951",10357,"2013-09-16 00:05:00","149",2013-09-16 00:05:00
"10130952",10357,"2013-09-16 00:10:00","141",2013-09-16 00:10:00
"10130953",10357,"2013-09-16 00:15:00","145",2013-09-16 00:15:00
"10130954",10357,"2013-09-16 00:20:00","133",2013-09-16 00:20:00
"10130955",10357,"2013-09-16 00:25:00","145",2013-09-16 00:25:00
"10130956",10357,"2013-09-16 00:30:00","139",2013-09-16 00:30:00
"10130957",10357,"2013-09-16 00:35:00","145",2013-09-16 00:35:00
"10130958",10357,"2013-09-16 00:40:00","137",2013-09-16 00:40:00
"10130959",10357,"2013-09-16 00:45:00","139",2013-09-16 00:45:00
"10130960",10357,"2013-09-16 00:50:00","137",2013-09-16 00:50:00
"10130961",10357,"2013-09-16 00:55:00","139",2013-09-16 00:55:00
"10130962",10357,"2013-09-16 01:00:00","142",2013-09-16 01:00:00
"10130963",10357,"2013-09-16 01:05:00","144",2013-09-16 01:05:00
"10130964",10357,"2013-09-16 01:10:00","140",2013-09-16 01:10:00
"10130965",10357,"2013-09-16 01:15:00","138",2013-09-16 01:15:00
"10130966",10357,"2013-09-16 01:20:00","134",2013-09-16 01:20:00
"10130967",10357,"2013-09-16 01:25:00","142",2013-09-16 01:25:00
"10130968",10357,"2013-09-16 01:30:00","142",2013-09-16 01:30:00
"10130969",10357,"2013-09-16 01:35:00","134",2013-09-16 01:35:00
"10130970",10357,"2013-09-16 01:40:00","138",2013-09-16 01:40:00
"10130971",10357,"2013-09-16 01:45:00","138",2013-09-16 01:45:00
"10130972",10357,"2013-09-16 01:50:00","138",2013-09-16 01:50:00
"10130973",10357,"2013-09-16 01:55:00","140",2013-09-16 01:55:00
"10130974",10357,"2013-09-16 02:00:00","142",2013-09-16 02:00:00
"10130975",10357,"2013-09-16 02:05:00","144",2013-09-16 02:05:00
"10130976",10357,"2013-09-16 02:10:00","145",2013-09-16 02:10:00
